,0,1,2,3,4
0,-0.21713526874487937,0.38047197021500045,-2.343603190999962,1.1735314984949534,86.36786200456031
1,1.4066962416613704,0.20420797891411197,1.0408239533907289,-1.737959504384568,-148.995253793677
2,-0.841747365656204,-1.7934355851948631,-1.2452880866072316,0.5028814171580428,31.125540631460485
3,0.5083962426834318,-0.6346793051793623,-1.8586123861234976,0.21611600626368202,2.013289847243691
4,-0.15349519567694914,-1.4212172273041268,2.2313667888866044,-0.2690569602160135,-4.0007931478556715
5,0.591666520727679,-1.060799036330432,1.0198547293692373,-0.18325657377958135,-6.36438847616389
6,-1.1179254451135168,0.04153939299840346,-0.596159699806467,0.5390583205807888,41.57353215878674
7,2.5852948680645493,-0.3040864388013156,0.4406898724151096,1.8353327228648249,183.07280741971275
8,-0.5909722754694454,-0.9022460680705018,-0.5168838937325868,-0.2761794922507378,-33.4324179021811
9,0.08771021840833142,-0.8291352890147787,-0.38109251751534995,1.000365886550695,89.78062769336094
10,-0.056266827226329474,-0.4167578474054706,1.6402708084049886,-2.136196095668454,-184.89025579675126
11,-2.0696122626654505,-0.22824755819403428,0.42349690044287275,0.6101440864066574,56.504597599507754
12,-0.2742420888635259,1.1178867334508418,-0.4475008761926458,1.7418121884722342,159.42563286052896
13,-0.9090076149268493,-1.057952218862339,2.2922080128149576,0.5514540445464243,71.99537081706936
14,-0.07721866535295716,-0.18946926471238082,1.248212920597034,0.8247030054369816,90.22066619548298
15,1.2626136633248202,0.7991799950350154,-0.9937609831185908,0.7519648492148806,64.5773171441724
16,-0.9288919245238192,-0.6985899499363887,-1.4731732477998856,2.55043823587966,222.00271047673775
17,0.3508884940877463,-0.46200534815338046,0.5662754414424561,0.38186623412669696,42.09957448088619
18,-0.15643417038462365,-0.878107893240342,-0.9887790487696217,0.25657045200129563,13.045201065574911
19,-0.25177411836982405,-1.4188105511485343,-2.0826519357449493,-1.5466746112644163,-168.2011437438127
20,0.046255523141696904,-2.040323048728715,-1.4394390267386181,-0.6776755773280415,-79.96203255352917
21,0.9708613200402733,3.2797454011113993,-0.42901331850984487,1.792592852398284,169.45626813017873
22,0.38607804760359454,1.161521490740773,0.43309255465669094,-1.1331332736769826,-100.06166453110616
23,0.06648900914614486,-0.3815164817650862,1.5844870563956763,-1.0987389469960565,-87.42084114633067
24,-0.07447076289398098,-0.37566942307899365,1.2783792302718682,0.43349633007657085,53.47504721589537
25,-0.23618403085260128,-0.33882196602919634,-1.1876122863852843,-0.6376550124843012,-72.93150391516006
26,1.175001219500291,-0.019130496521151476,0.009025250973325124,-0.7478709492938624,-67.27140533035251
27,-1.7649177282757555,1.109143281361648,-0.49817419392175855,-0.11442129703012066,-19.586668597100598
28,0.7710117380694115,-0.31350819699340887,1.731184665980468,-1.8680906545637634,-156.01816454076044
29,0.4323957009796062,-1.0214147305220664,0.42382470786588067,-0.32358007007652395,-25.683318239747315
30,-0.13232889843674336,-0.41931648215268885,0.3260034333869806,-0.0395702396936057,-1.254590333149572
31,0.11272650481664892,-2.434767576521044,1.3596338626725961,0.37044453666323424,47.77434123519861
32,0.7352795760652026,0.5242964300103486,0.8424562815713401,-0.6532502677920357,-50.59724765719835
33,-0.8442137038298618,0.5018572067813133,0.5423525721490291,9.761471596093479e-06,4.001068580128715
34,-0.09145262289065814,-2.6594494563834883,-2.0334665461226136,0.6951196050469914,42.35577437326346
35,-0.5834145945790076,-0.7192538414266773,-0.560234506237797,-0.3250496283817861,-38.43697183189991
36,0.6974162722769295,0.6961979796114306,0.003659490714469374,0.6015158136671998,59.0633561865274
37,-1.3845186665358649,-0.4038922693379395,1.2178856330562904,1.3672354239271245,137.25107573999924
38,-0.33567733852384746,1.4676780105734129,0.047970591868188375,0.6113407795737174,57.98035947789292
39,0.8463118918420798,-1.482465477822671,0.12650417530650623,0.49794014836682077,48.75699340585023
